date,transaction_id,product,category,quantity,unit_price,base_cost,discount,revenue,cost,profit
2026-03-12,TRX011146,Nasi Ayam,Food,1,24000,13000.0,1200.0,22800.0,13028.48,9771.52
2026-03-12,TRX011147,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3044.78,1955.22
2026-03-12,TRX011147,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5537.99,6462.01
2026-03-12,TRX011147,Ayam Geprek,Food,1,22000,12000.0,1100.0,20900.0,11979.28,8920.72
2026-03-12,TRX011148,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3051.27,1948.73
2026-03-12,TRX011149,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3081.62,1918.38
2026-03-12,TRX011150,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2003.74,3996.26
2026-03-12,TRX011150,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3045.56,4954.44
2026-03-12,TRX011151,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6450.56,8549.44
2026-03-12,TRX011151,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,23682.93,20317.07
2026-03-12,TRX011151,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13560.21,11439.79
2026-03-12,TRX011152,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6881.66,8118.34
2026-03-12,TRX011153,Nasi Goreng,Food,2,25000,13000.0,2500.0,47500.0,26390.9,21109.1
2026-03-12,TRX011154,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5034.67,6965.33
2026-03-12,TRX011155,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,25507.32,24492.68
2026-03-12,TRX011156,Ayam Bakar,Food,1,27000,15000.0,1350.0,25650.0,15202.54,10447.46
2026-03-12,TRX011157,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12820.94,11179.06
2026-03-12,TRX011158,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6896.39,8103.61
2026-03-12,TRX011159,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,7878.94,16121.06
2026-03-12,TRX011159,Ayam Bakar,Food,1,27000,15000.0,1350.0,25650.0,14608.0,11042.0
2026-03-12,TRX011160,Pisang Goreng,Snack,2,12000,5000.0,1200.0,22800.0,9698.38,13101.62
2026-03-12,TRX011160,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11823.3,10176.7
2026-03-12,TRX011160,Nasi Ayam,Food,3,24000,13000.0,0.0,72000.0,39074.68,32925.32
2026-03-12,TRX011161,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,19770.92,20229.08
2026-03-12,TRX011161,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,25651.09,24348.91
2026-03-12,TRX011161,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,5384.67,4615.33
2026-03-12,TRX011161,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2043.31,3956.69
2026-03-12,TRX011162,Mie Ayam,Food,1,20000,10000.0,1000.0,19000.0,9504.09,9495.91
2026-03-12,TRX011163,Nasi Goreng,Food,1,25000,13000.0,1250.0,23750.0,13097.57,10652.43
2026-03-12,TRX011164,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3026.07,4973.93
2026-03-12,TRX011165,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3315.78,4684.22
2026-03-12,TRX011166,Pisang Goreng,Snack,2,12000,5000.0,0.0,24000.0,10101.41,13898.59
2026-03-12,TRX011166,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13821.46,10178.54
2026-03-12,TRX011167,Kentang Goreng,Snack,3,15000,7000.0,0.0,45000.0,20746.39,24253.61
2026-03-12,TRX011168,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2930.05,2069.95
2026-03-12,TRX011169,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1930.6,4069.4
2026-03-12,TRX011170,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,7185.37,7814.63
2026-03-12,TRX011171,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12642.77,11357.23
2026-03-12,TRX011172,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12747.34,11252.66
2026-03-12,TRX011173,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13200.52,10799.48
2026-03-12,TRX011173,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2970.61,2029.39
2026-03-12,TRX011173,Es Jeruk,Beverage,3,8000,3000.0,0.0,24000.0,9040.92,14959.08
2026-03-12,TRX011174,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11547.46,10452.54
2026-03-12,TRX011175,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2785.47,2214.53
2026-03-12,TRX011175,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7269.84,7730.16
2026-03-12,TRX011176,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2069.52,3930.48
2026-03-12,TRX011177,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6948.16,8051.84
2026-03-12,TRX011178,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13040.99,11959.01
2026-03-12,TRX011179,Mie Ayam,Food,1,20000,10000.0,1000.0,19000.0,9718.04,9281.96
2026-03-12,TRX011180,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11905.92,10094.08
2026-03-12,TRX011181,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4290.77,7709.23
2026-03-12,TRX011182,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,5268.88,4731.12
2026-03-12,TRX011183,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3025.33,1974.67
2026-03-12,TRX011184,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1885.85,4114.15
2026-03-12,TRX011185,Air Mineral,Beverage,1,5000,3000.0,250.0,4750.0,3047.08,1702.92
2026-03-12,TRX011185,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4960.42,7039.58
2026-03-12,TRX011185,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3950.43,8049.57
2026-03-12,TRX011186,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14997.42,12002.58
2026-03-12,TRX011187,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,6347.16,3652.84
2026-03-12,TRX011187,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7031.16,7968.84
2026-03-12,TRX011187,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4119.76,5880.24
2026-03-12,TRX011188,Nasi Goreng,Food,2,25000,13000.0,2500.0,47500.0,26334.13,21165.87
2026-03-12,TRX011189,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4047.64,7952.36
2026-03-12,TRX011190,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,36722.91,29277.09
2026-03-12,TRX011191,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5925.43,4074.57
2026-03-12,TRX011191,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11512.92,11487.08
2026-03-12,TRX011192,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13623.87,11376.13
2026-03-12,TRX011193,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6680.83,8319.17
2026-03-12,TRX011193,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13114.27,11885.73
2026-03-12,TRX011193,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4218.24,5781.76
2026-03-12,TRX011194,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,36377.49,29622.51
2026-03-12,TRX011195,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5599.97,6400.03
2026-03-12,TRX011195,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,26472.83,23527.17
2026-03-12,TRX011196,Kopi Susu,Beverage,1,15000,7000.0,750.0,14250.0,7245.8,7004.2
2026-03-12,TRX011197,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14572.29,15427.71
2026-03-12,TRX011198,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2871.43,2128.57
2026-03-12,TRX011198,Mie Ayam,Food,3,20000,10000.0,0.0,60000.0,31185.7,28814.3
2026-03-12,TRX011199,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1996.43,4003.57
2026-03-12,TRX011199,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11728.2,11271.8
2026-03-12,TRX011200,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2903.38,2096.62
2026-03-12,TRX011201,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13101.01,10898.99
2026-03-12,TRX011202,Mie Ayam,Food,3,20000,10000.0,0.0,60000.0,29498.49,30501.51
2026-03-12,TRX011203,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,7016.24,7983.76
2026-03-12,TRX011204,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6999.69,8000.31
2026-03-12,TRX011204,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5043.99,6956.01
2026-03-12,TRX011204,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5631.69,6368.31
2026-03-12,TRX011205,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15530.42,11469.58
2026-03-12,TRX011206,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24833.35,19166.65
2026-03-12,TRX011207,Kentang Goreng,Snack,4,15000,7000.0,3000.0,57000.0,29275.87,27724.13
2026-03-12,TRX011207,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11906.27,10093.73
2026-03-12,TRX011208,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11736.87,11263.13
2026-03-12,TRX011209,Puding Coklat,Dessert,2,10000,5000.0,0.0,20000.0,9974.66,10025.34
2026-03-12,TRX011210,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12809.15,11190.85
2026-03-12,TRX011211,Tahu Crispy,Snack,1,12000,5500.0,600.0,11400.0,5283.47,6116.53
2026-03-12,TRX011212,Ayam Bakar,Food,2,27000,15000.0,2700.0,51300.0,29768.89,21531.11
2026-03-12,TRX011213,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7144.37,7855.63
2026-03-12,TRX011214,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24871.58,19128.42
2026-03-12,TRX011215,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12963.34,12036.66
2026-03-12,TRX011216,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2064.87,3935.13
2026-03-12,TRX011217,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12002.37,9997.63
2026-03-12,TRX011218,Nasi Ayam,Food,2,24000,13000.0,0.0,48000.0,24141.91,23858.09
2026-03-12,TRX011219,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12469.61,12530.39
2026-03-12,TRX011220,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13158.92,10841.08
2026-03-12,TRX011221,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6619.73,8380.27
2026-03-12,TRX011222,Kopi Hitam,Beverage,4,10000,4000.0,0.0,40000.0,15359.16,24640.84
2026-03-12,TRX011223,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,24810.75,25189.25
2026-03-12,TRX011224,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6955.86,8044.14
2026-03-12,TRX011225,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13092.38,10907.62
2026-03-12,TRX011226,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,22768.87,21231.13
2026-03-12,TRX011227,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14316.94,15683.06
2026-03-12,TRX011228,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3000.8,1999.2
2026-03-12,TRX011229,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3841.24,8158.76
2026-03-12,TRX011230,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13014.7,11985.3
2026-03-12,TRX011231,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9772.68,10227.32
2026-03-12,TRX011232,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12698.94,11301.06
2026-03-12,TRX011233,Air Mineral,Beverage,3,5000,3000.0,0.0,15000.0,8657.43,6342.57
2026-03-12,TRX011234,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5496.8,6503.2
2026-03-12,TRX011235,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2977.26,5022.74
2026-03-12,TRX011236,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,5952.78,10047.22
2026-03-12,TRX011237,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29884.31,24115.69
2026-03-12,TRX011238,Es Jeruk,Beverage,3,8000,3000.0,0.0,24000.0,9063.12,14936.88
2026-03-12,TRX011239,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12921.25,12078.75
2026-03-12,TRX011239,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11284.01,10715.99
2026-03-12,TRX011239,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5990.98,4009.02
2026-03-12,TRX011239,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11650.84,11349.16
2026-03-12,TRX011240,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12403.63,9596.37
2026-03-12,TRX011241,Es Jeruk,Beverage,2,8000,3000.0,800.0,15200.0,6076.52,9123.48
2026-03-12,TRX011242,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13384.63,10615.37
2026-03-12,TRX011243,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14753.0,12247.0
2026-03-12,TRX011243,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2053.37,3946.63
2026-03-12,TRX011244,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1932.68,4067.32
2026-03-12,TRX011244,Mie Ayam,Food,4,20000,10000.0,0.0,80000.0,39973.22,40026.78
2026-03-12,TRX011245,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11671.53,10328.47
2026-03-12,TRX011246,Pisang Goreng,Snack,2,12000,5000.0,0.0,24000.0,10178.2,13821.8
2026-03-12,TRX011246,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12619.06,9380.94
2026-03-12,TRX011247,Air Mineral,Beverage,3,5000,3000.0,0.0,15000.0,9094.07,5905.93
2026-03-12,TRX011248,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12416.32,12583.68
2026-03-12,TRX011249,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5388.17,6611.83
2026-03-12,TRX011249,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7642.17,7357.83
2026-03-12,TRX011250,Kopi Hitam,Beverage,2,10000,4000.0,1000.0,19000.0,8196.5,10803.5
2026-03-12,TRX011251,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14651.68,12348.32
2026-03-12,TRX011252,Nasi Goreng,Food,1,25000,13000.0,1250.0,23750.0,13358.43,10391.57
2026-03-12,TRX011253,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4014.75,7985.25
2026-03-13,TRX011254,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12887.71,12112.29
2026-03-13,TRX011255,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12955.88,11044.12
2026-03-13,TRX011256,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,14649.92,21350.08
2026-03-13,TRX011257,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,51193.21,44806.79
2026-03-13,TRX011257,Ayam Geprek,Food,3,22000,12000.0,3300.0,62700.0,37696.91,25003.09
2026-03-13,TRX011258,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,19917.2,20082.8
2026-03-13,TRX011259,Es Jeruk,Beverage,4,8000,3000.0,0.0,32000.0,11720.93,20279.07
2026-03-13,TRX011260,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5771.12,6228.88
2026-03-13,TRX011261,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3966.14,8033.86
2026-03-13,TRX011262,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23872.13,22127.87
2026-03-13,TRX011263,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11906.48,10093.52
2026-03-13,TRX011264,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2853.21,5146.79
2026-03-13,TRX011265,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2961.56,2038.44
2026-03-13,TRX011266,Nasi Ayam,Food,2,24000,13000.0,0.0,48000.0,26154.68,21845.32
2026-03-13,TRX011266,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1973.83,4026.17
2026-03-13,TRX011266,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7204.26,7795.74
2026-03-13,TRX011266,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,10665.96,13334.04
2026-03-13,TRX011267,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3024.43,1975.57
2026-03-13,TRX011267,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1968.13,4031.87
2026-03-13,TRX011268,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14387.44,15612.56
2026-03-13,TRX011269,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4181.95,5818.05
2026-03-13,TRX011270,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,7253.59,7746.41
2026-03-13,TRX011271,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10017.64,9982.36
2026-03-13,TRX011272,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2995.6,5004.4
2026-03-13,TRX011273,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2989.49,5010.51
2026-03-13,TRX011274,Es Jeruk,Beverage,2,8000,3000.0,800.0,15200.0,5803.66,9396.34
2026-03-13,TRX011274,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2053.11,3946.89
2026-03-13,TRX011274,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3743.2,6256.8
2026-03-13,TRX011274,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6913.3,8086.7
2026-03-13,TRX011275,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15719.53,11280.47
2026-03-13,TRX011276,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,19010.59,20989.41
2026-03-13,TRX011277,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13180.56,10819.44
2026-03-13,TRX011277,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7155.93,7844.07
2026-03-13,TRX011278,Nasi Goreng,Food,3,25000,13000.0,0.0,75000.0,38311.54,36688.46
2026-03-13,TRX011279,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29042.51,24957.49
2026-03-13,TRX011280,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,10438.66,13561.34
2026-03-13,TRX011281,Kopi Susu,Beverage,1,15000,7000.0,750.0,14250.0,6897.08,7352.92
2026-03-13,TRX011281,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3903.27,6096.73
2026-03-13,TRX011282,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1912.04,4087.96
2026-03-13,TRX011283,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13378.63,10621.37
2026-03-13,TRX011284,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14600.27,12399.73
2026-03-13,TRX011285,Ayam Geprek,Food,2,22000,12000.0,2200.0,41800.0,24311.45,17488.55
2026-03-13,TRX011286,Es Teh,Beverage,1,6000,2000.0,300.0,5700.0,1946.63,3753.37
2026-03-13,TRX011287,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13199.74,11800.26
2026-03-13,TRX011288,Kopi Hitam,Beverage,3,10000,4000.0,0.0,30000.0,12066.57,17933.43
2026-03-13,TRX011289,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13395.52,11604.48
2026-03-13,TRX011290,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,24736.82,25263.18
2026-03-13,TRX011291,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2929.19,5070.81
2026-03-13,TRX011291,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,12323.96,10676.04
2026-03-13,TRX011292,Ayam Geprek,Food,3,22000,12000.0,3300.0,62700.0,35274.81,27425.19
2026-03-13,TRX011293,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,5925.67,12074.33
2026-03-13,TRX011294,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13204.46,10795.54
2026-03-13,TRX011294,Es Jeruk,Beverage,4,8000,3000.0,0.0,32000.0,11884.62,20115.38
2026-03-13,TRX011294,Air Mineral,Beverage,3,5000,3000.0,0.0,15000.0,9023.83,5976.17
2026-03-13,TRX011294,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,35845.77,30154.23
2026-03-13,TRX011295,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2967.64,5032.36
2026-03-13,TRX011296,Kopi Hitam,Beverage,3,10000,4000.0,1500.0,28500.0,11496.36,17003.64
2026-03-13,TRX011296,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9853.34,10146.66
2026-03-13,TRX011297,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3046.74,4953.26
2026-03-13,TRX011297,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,25734.11,24265.89
2026-03-13,TRX011298,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13183.59,10816.41
2026-03-13,TRX011298,Ayam Geprek,Food,4,22000,12000.0,0.0,88000.0,47497.52,40502.48
2026-03-13,TRX011299,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10138.83,9861.17
2026-03-13,TRX011300,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,4904.23,5095.77
2026-03-13,TRX011301,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,14465.43,21534.57
2026-03-13,TRX011301,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,6152.21,3847.79
2026-03-13,TRX011302,Air Mineral,Beverage,3,5000,3000.0,0.0,15000.0,8697.33,6302.67
2026-03-13,TRX011302,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,4892.78,5107.22
2026-03-13,TRX011303,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,4998.17,5001.83
2026-03-13,TRX011304,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9452.59,10547.41
2026-03-13,TRX011304,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2946.41,5053.59
2026-03-13,TRX011304,Tahu Crispy,Snack,3,12000,5500.0,0.0,36000.0,16163.19,19836.81
2026-03-13,TRX011305,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2973.57,5026.43
2026-03-13,TRX011306,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,51591.9,44408.1
2026-03-13,TRX011307,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4925.53,7074.47
2026-03-13,TRX011307,Kentang Goreng,Snack,3,15000,7000.0,0.0,45000.0,20876.12,24123.88
2026-03-13,TRX011308,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5215.62,6784.38
2026-03-13,TRX011309,Es Jeruk,Beverage,3,8000,3000.0,0.0,24000.0,9627.42,14372.58
2026-03-13,TRX011310,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24345.66,19654.34
2026-03-13,TRX011310,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6926.95,8073.05
2026-03-13,TRX011310,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,25277.64,24722.36
2026-03-13,TRX011310,Ayam Bakar,Food,4,27000,15000.0,0.0,108000.0,58629.47,49370.53
2026-03-13,TRX011311,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29765.5,24234.5
2026-03-13,TRX011311,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,11365.77,12634.23
2026-03-13,TRX011312,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11621.16,10378.84
2026-03-13,TRX011312,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13130.04,11869.96
2026-03-13,TRX011312,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14753.37,12246.63
2026-03-13,TRX011313,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3084.15,4915.85
2026-03-13,TRX011314,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9879.17,10120.83
2026-03-13,TRX011315,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23433.95,22566.05
2026-03-13,TRX011315,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11740.82,10259.18
2026-03-13,TRX011315,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13666.16,10333.84
2026-03-13,TRX011316,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6983.79,8016.21
2026-03-13,TRX011317,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24763.79,19236.21
2026-03-13,TRX011318,Es Teh,Beverage,2,6000,2000.0,600.0,11400.0,4038.04,7361.96
2026-03-13,TRX011319,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,52896.78,47103.22
2026-03-13,TRX011320,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4938.95,7061.05
2026-03-13,TRX011320,Es Teh,Beverage,1,6000,2000.0,300.0,5700.0,1991.28,3708.72
2026-03-13,TRX011321,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1934.46,4065.54
2026-03-13,TRX011321,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2906.4,5093.6
2026-03-13,TRX011322,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3967.47,6032.53
2026-03-13,TRX011323,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4943.78,7056.22
2026-03-13,TRX011324,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12929.52,12070.48
2026-03-13,TRX011324,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13286.79,10713.21
2026-03-13,TRX011325,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13709.14,10290.86
2026-03-13,TRX011326,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14537.58,12462.42
2026-03-13,TRX011327,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24245.94,19754.06
2026-03-13,TRX011328,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11774.12,10225.88
2026-03-13,TRX011329,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12338.72,12661.28
2026-03-13,TRX011330,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13905.43,10094.57
2026-03-13,TRX011331,Tahu Crispy,Snack,3,12000,5500.0,0.0,36000.0,16444.83,19555.17
2026-03-13,TRX011332,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6911.96,8088.04
2026-03-13,TRX011333,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3076.64,1923.36
2026-03-13,TRX011333,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,21419.41,18580.59
